sound,word,test,ChildWordKey,tran,timeLab,f1,f2,f3,f3f2,ChildID
RealWordRep_106L42FS3,rabbit,Test75,106L42FS3Test75rabbit,r:$w,999.4914049,578.1775083,2358.472563,3694.20326,1335.730697,C106
RealWordRep_106L42FS3,rock,Test79,106L42FS3Test79rock,r,1056.369214,582.3175388,1800.659833,3020.273417,1219.613584,C106
RealWordRep_106L42FS3,web,Test84,106L42FS3Test84web,w,1114.590021,507.8196229,2252.008832,3723.767037,1471.758205,C106
RealWordRep_106L42FS3,red,Test85,106L42FS3Test85red,r:$w,1134.222989,480.5138876,2194.614447,3173.359809,978.7453617,C106
RealWordRep_106L42FS3,wet,Test88,106L42FS3Test88wet,w,1165.635664,658.4245926,2288.009391,4175.978359,1887.968968,C106
RealWordRep_107L46MS4,wet,Test8,107L46MS4Test8wet,w,241.2804658,806.8805961,1090.098051,3929.704634,2839.606583,C107
RealWordRep_107L46MS4,web,Test12,107L46MS4Test12web,w,354.6036436,851.1636877,1723.824357,3243.452792,1519.628435,C107
RealWordRep_107L46MS4,red,Test14,107L46MS4Test14red,$w:r,402.5675453,437.0242445,2405.978728,3711.601376,1305.622648,C107
RealWordRep_107L46MS4,rock,Test16,107L46MS4Test16rock,$w,429.8087102,403.5404983,2372.213546,3702.765546,1330.552,C107
RealWordRep_107L46MS4,running,Test24,107L46MS4Test24running,$w:r,525.3879329,454.5187823,2132.840067,3643.270431,1510.430364,C107
RealWordRep_107L46MS4,reading,Test28,107L46MS4Test28reading,$w,585.4038059,568.7486325,2311.652616,3256.976247,945.3236305,C107
RealWordRep_107L46MS4,raisins,Test30,107L46MS4Test30raisins,$w,611.9070443,506.9954478,2305.236937,3787.787524,1482.550587,C107
RealWordRep_107L46MS4,water,Test37,107L46MS4Test37water,w,689.5512403,432.870592,1472.36107,3016.354855,1543.993786,C107
RealWordRep_107L46MS4,ring,Test40,107L46MS4Test40ring,$w:r,796.0953929,404.061002,2313.651424,3355.612259,1041.960835,C107
RealWordRep_107L46MS4,washer,Test43,107L46MS4Test43washer,w,830.3268603,822.021709,1059.661073,4168.466864,3108.80579,C107
RealWordRep_107L46MS4,walk,Test48,107L46MS4Test48walk,w:$r,871.3422015,347.8437999,732.1109032,3242.250616,2510.139713,C107
RealWordRep_107L46MS4,waiting,Test50,107L46MS4Test50waiting,w,888.2767071,564.3400275,1367.049258,3635.4898,2268.440542,C107
RealWordRep_107L46MS4,window,Test51,107L46MS4Test51window,$other,892.3644424,411.4357994,1977.181513,3955.17977,1977.998257,C107
RealWordRep_107L46MS4,rocking,Test54,107L46MS4Test54rocking,$w,934.8674129,401.2294038,1535.301548,3283.89542,1748.593872,C107
RealWordRep_107L46MS4,wind,Test60,107L46MS4Test60wind,w,1055.089734,515.1411258,2388.584554,4069.715114,1681.13056,C107
RealWordRep_107L46MS4,wheel,Test68,107L46MS4Test68wheel,w,1220.09418,546.5632051,2058.949893,3633.699111,1574.749218,C107
RealWordRep_107L46MS4,watch,Test71,107L46MS4Test71watch,w,1280.653374,401.0563828,2287.213815,3402.635396,1115.421582,C107
RealWordRep_107L46MS4,rain,Test74,107L46MS4Test74rain,$w,1301.252041,396.2631501,1595.698297,3615.545041,2019.846744,C107
RealWordRep_107L46MS4,wet,Test78,107L46MS4Test78wet,w,1363.285708,719.6832122,1034.639639,4297.186225,3262.546586,C107
RealWordRep_107L46MS4,web,Test80,107L46MS4Test80web,w:$r,1370.204616,415.0699789,1825.939071,2897.316345,1071.377274,C107
RealWordRep_107L46MS4,rock,Test81,107L46MS4Test81rock,$w,1373.589125,533.9549566,1385.719044,3863.75589,2478.036846,C107
RealWordRep_107L46MS4,red,Test89,107L46MS4Test89red,$w,1426.022008,622.9672557,1926.000996,3996.947046,2070.94605,C107
RealWordRep_107L46MS4,rabbit,Test90,107L46MS4Test90rabbit,$w,1437.996227,635.6536533,1177.999862,3938.028026,2760.028164,C107
RealWordRep_108L44MS3,web,Test7,108L44MS3Test7web,w:$r,227.4028758,630.665774,2004.758616,4088.872876,2084.11426,C108
RealWordRep_108L44MS3,rabbit,Test8,108L44MS3Test8rabbit,r,236.0785215,524.6034068,1770.84432,2491.629755,720.7854356,C108
RealWordRep_108L44MS3,rock,Test10,108L44MS3Test10rock,r,283.9523193,1477.806634,2187.982936,4031.486855,1843.503919,C108
RealWordRep_108L44MS3,wet,Test11,108L44MS3Test11wet,w,287.1689002,619.2246156,2187.842963,4174.672758,1986.829795,C108
RealWordRep_108L44MS3,red,Test16,108L44MS3Test16red,r,314.4475856,402.1939028,2700.034126,3690.168329,990.1342029,C108
RealWordRep_108L44MS3,water,Test17,108L44MS3Test17water,w,318.1631395,561.9207197,2110.527725,4049.53368,1939.005956,C108
RealWordRep_108L44MS3,rain,Test20,108L44MS3Test20rain,r,329.5971363,414.8755444,2018.362704,3809.476001,1791.113297,C108
RealWordRep_108L44MS3,wheel,Test28,108L44MS3Test28wheel,w,362.3190839,384.0441391,1530.264054,3542.133571,2011.869517,C108
RealWordRep_108L44MS3,ring,Test31,108L44MS3Test31ring,r,379.4945803,491.3724614,2097.566885,4353.994528,2256.427643,C108
RealWordRep_108L44MS3,wind,Test34,108L44MS3Test34wind,w,455.7023858,414.144032,1765.969507,3808.799602,2042.830095,C108
RealWordRep_108L44MS3,watch,Test39,108L44MS3Test39watch,w,487.0207306,513.835636,1583.219337,3376.220936,1793.001599,C108
RealWordRep_108L44MS3,running,Test41,108L44MS3Test41running,r,495.6625278,516.7268117,2224.851957,4470.167213,2245.315256,C108
RealWordRep_108L44MS3,washer,Test46,108L44MS3Test46washer,w,556.2734066,545.5063334,1176.83801,3462.961239,2286.123228,C108
RealWordRep_108L44MS3,window,Test48,108L44MS3Test48window,w,565.2069982,400.7291615,1671.17888,3320.472528,1649.293648,C108
RealWordRep_108L44MS3,rocking,Test50,108L44MS3Test50rocking,r,571.9534844,575.2225903,1878.505535,2268.170876,389.6653412,C108
RealWordRep_108L44MS3,reading,Test61,108L44MS3Test61reading,r,658.1758426,495.6956074,1754.407751,3819.615445,2065.207694,C108
RealWordRep_108L44MS3,walk,Test67,108L44MS3Test67walk,w,685.7256185,600.302158,2941.228602,4816.027345,1874.798743,C108
RealWordRep_108L44MS3,rock,Test75,108L44MS3Test75rock,r,736.5739116,390.8795506,2116.765099,3647.738844,1530.973745,C108
RealWordRep_108L44MS3,rabbit,Test78,108L44MS3Test78rabbit,r,773.3868421,500.4370261,1817.724233,3764.808989,1947.084756,C108
RealWordRep_108L44MS3,wet,Test81,108L44MS3Test81wet,w,783.9159107,387.9731756,1758.234812,3246.371056,1488.136244,C108
RealWordRep_108L44MS3,web,Test86,108L44MS3Test86web,w,802.0513232,498.9637982,2742.90528,4123.755808,1380.850529,C108
RealWordRep_108L44MS3,red,Test87,108L44MS3Test87red,r,808.2621207,437.0972032,2062.346488,3416.147642,1353.801154,C108
RealWordRep_109L46MS4,rabbit,Test3,109L46MS4Test3rabbit,r:$w,130.8954246,587.7741819,1955.734206,3062.891764,1107.157558,C109
RealWordRep_109L46MS4,web,Test5,109L46MS4Test5web,$r:w,140.2509938,1406.333902,2921.406881,4176.40884,1255.001959,C109
RealWordRep_109L46MS4,rock,Test8,109L46MS4Test8rock,$w:r,159.9432448,674.6788445,2123.491571,3769.031471,1645.539901,C109
RealWordRep_109L46MS4,red,Test14,109L46MS4Test14red,r:$w,201.3523655,421.8587889,1625.698729,3832.503345,2206.804616,C109
RealWordRep_109L46MS4,wet,Test15,109L46MS4Test15wet,$r:w,204.678161,399.1155302,1962.620271,3456.352672,1493.732401,C109
RealWordRep_109L46MS4,window,Test21,109L46MS4Test21window,$other,238.7815235,343.0645647,1833.0908,3500.170865,1667.080065,C109
RealWordRep_109L46MS4,rocking,Test26,109L46MS4Test26rocking,$w:r,283.6482153,446.6175,1611.673044,3457.186214,1845.51317,C109
RealWordRep_109L46MS4,walk,Test36,109L46MS4Test36walk,w,399.4293673,648.9290818,2252.449684,4317.385955,2064.936271,C109
RealWordRep_109L46MS4,wind,Test38,109L46MS4Test38wind,w:$r,406.5284247,377.9487446,1840.082174,3588.967907,1748.885733,C109
RealWordRep_109L46MS4,waiting,Test39,109L46MS4Test39waiting,w:$r,409.9945507,356.652448,1847.175292,3406.196821,1559.021529,C109
RealWordRep_109L46MS4,watch,Test40,109L46MS4Test40watch,w,413.4022514,339.5573503,1953.244543,3270.706092,1317.461548,C109
RealWordRep_109L46MS4,wheel,Test41,109L46MS4Test41wheel,w,421.3931614,342.2220102,1934.009948,3432.380636,1498.370687,C109
RealWordRep_109L46MS4,rain,Test54,109L46MS4Test54rain,r:$w,477.5067477,396.0571994,1603.695657,3602.803377,1999.107719,C109
RealWordRep_109L46MS4,raisins,Test60,109L46MS4Test60raisins,r:$w,513.3071924,548.9338108,1879.901373,3181.222731,1301.321359,C109
RealWordRep_109L46MS4,running,Test61,109L46MS4Test61running,$w,517.5251644,451.8949404,1646.054068,4001.923528,2355.86946,C109
RealWordRep_109L46MS4,washer,Test64,109L46MS4Test64washer,w,530.5877069,518.6802411,2795.58301,4133.915988,1338.332978,C109
RealWordRep_109L46MS4,water,Test67,109L46MS4Test67water,w,543.7998284,495.4412637,1257.175923,3675.36711,2418.191187,C109
RealWordRep_109L46MS4,reading,Test68,109L46MS4Test68reading,$other,547.6512486,1982.223043,2210.314665,3717.129946,1506.815281,C109
RealWordRep_109L46MS4,ring,Test74,109L46MS4Test74ring,$w:r,644.751553,555.6849131,1719.052047,3230.589129,1511.537082,C109
RealWordRep_109L46MS4,web,Test75,109L46MS4Test75web,w:$r,650.424316,1128.833088,1737.555801,3304.187924,1566.632123,C109
RealWordRep_109L46MS4,red,Test80,109L46MS4Test80red,r:$w,678.4577894,939.328337,2107.062005,3425.499331,1318.437326,C109
RealWordRep_109L46MS4,rabbit,Test84,109L46MS4Test84rabbit,$w,696.7379506,1340.95735,3616.717334,4976.231388,1359.514055,C109
RealWordRep_109L46MS4,wet,Test86,109L46MS4Test86wet,w:$r,706.7970356,1112.828079,1976.966642,3482.364274,1505.397633,C109
RealWordRep_109L46MS4,rock,Test87,109L46MS4Test87rock,$w:r,709.983797,980.2718813,1565.33881,3437.728975,1872.390165,C109
RealWordRep_110L42MS3,rock,Test3,110L42MS3Test3rock,$w,100.5891148,486.2764796,2059.990044,3402.738888,1342.748844,C110
RealWordRep_110L42MS3,wet,Test9,110L42MS3Test9wet,w,131.7630353,726.1561053,2219.845876,3997.21014,1777.364264,C110
RealWordRep_110L42MS3,red,Test11,110L42MS3Test11red,$w,177.8151241,611.4713029,1824.290247,3373.994132,1549.703884,C110
RealWordRep_110L42MS3,web,Test15,110L42MS3Test15web,w,202.7774042,632.2511285,1851.970958,3286.067619,1434.096661,C110
RealWordRep_110L42MS3,rabbit,Test16,110L42MS3Test16rabbit,$w,207.3932895,634.687466,2231.647895,3854.579326,1622.931431,C110
RealWordRep_110L42MS3,waiting,Test19,110L42MS3Test19waiting,w,221.3264023,558.8208506,1947.993234,3383.444677,1435.451443,C110
RealWordRep_110L42MS3,raisins,Test20,110L42MS3Test20raisins,r,231.936527,585.7832107,1791.861933,3425.159362,1633.297429,C110
RealWordRep_110L42MS3,walk,Test21,110L42MS3Test21walk,w,241.4749972,565.0689539,2477.021572,4188.354925,1711.333353,C110
RealWordRep_110L42MS3,rain,Test29,110L42MS3Test29rain,$w,298.7975423,643.5543391,2013.495001,3671.380547,1657.885546,C110
RealWordRep_110L42MS3,watch,Test39,110L42MS3Test39watch,w,369.5149819,1333.620152,3362.820675,3568.916142,206.0954671,C110
RealWordRep_110L42MS3,ring,Test47,110L42MS3Test47ring,$w,411.6097531,559.905257,2048.291003,3680.845883,1632.55488,C110
RealWordRep_110L42MS3,reading,Test54,110L42MS3Test54reading,$w:r,443.8042351,356.0650503,2284.087234,3421.782167,1137.694934,C110
RealWordRep_110L42MS3,running,Test56,110L42MS3Test56running,$w,458.5767094,587.5563809,1856.027139,3577.307077,1721.279938,C110
RealWordRep_110L42MS3,washer,Test59,110L42MS3Test59washer,w:$r,480.4506345,563.1953309,1904.800925,4164.245597,2259.444673,C110
RealWordRep_110L42MS3,wind,Test60,110L42MS3Test60wind,w,484.5739137,515.3494598,1839.741291,3919.137987,2079.396696,C110
RealWordRep_110L42MS3,water,Test61,110L42MS3Test61water,w,487.964449,423.2922307,2360.963209,4159.178476,1798.215267,C110
RealWordRep_110L42MS3,rocking,Test66,110L42MS3Test66rocking,$w,515.4041519,580.5696403,1948.482865,3337.408039,1388.925174,C110
RealWordRep_110L42MS3,window,Test70,110L42MS3Test70window,w,548.760747,699.6294721,2155.475046,4139.530566,1984.055521,C110
RealWordRep_110L42MS3,wheel,Test71,110L42MS3Test71wheel,w,552.9632133,662.7443708,859.5543668,2863.56205,2004.007684,C110
RealWordRep_110L42MS3,rabbit,Test76,110L42MS3Test76rabbit,$w:r,580.2241144,620.1202693,1612.66537,3704.690796,2092.025426,C110
RealWordRep_110L42MS3,rock,Test78,110L42MS3Test78rock,$w,598.7498757,457.7604119,2083.093857,3391.902227,1308.80837,C110
RealWordRep_110L42MS3,web,Test81,110L42MS3Test81web,w,612.6648409,417.2275111,1240.970351,3682.317674,2441.347323,C110
RealWordRep_110L42MS3,red,Test82,110L42MS3Test82red,$w:r,625.9351364,591.7524357,1464.323619,3691.520779,2227.197159,C110
RealWordRep_110L42MS3,wet,Test87,110L42MS3Test87wet,w,649.3933983,1019.351646,1472.843661,3305.992593,1833.148931,C110
RealWordRep_111L42MS3,wet,Test1,111L42MS3Test1wet,w,86.30371732,339.2472173,2301.83677,3346.153364,1044.316593,C111
RealWordRep_111L42MS3,rock,Test7,111L42MS3Test7rock,$w,136.3150703,1448.905427,3037.993683,4187.62449,1149.630807,C111
RealWordRep_111L42MS3,red,Test13,111L42MS3Test13red,$w:r,177.4015825,585.7478638,1915.962217,3210.112816,1294.150599,C111
RealWordRep_111L42MS3,rabbit,Test14,111L42MS3Test14rabbit,$w,181.0305391,921.8459537,2401.384984,4145.271439,1743.886455,C111
RealWordRep_111L42MS3,web,Test16,111L42MS3Test16web,w,189.2610782,491.5030261,1999.179788,3517.120805,1517.941018,C111
RealWordRep_111L42MS3,rain,Test25,111L42MS3Test25rain,$w,245.4701822,1001.176395,2672.026173,4125.641906,1453.615733,C111
RealWordRep_111L42MS3,washer,Test32,111L42MS3Test32washer,w,286.0441946,602.7812872,2209.473356,4079.658198,1870.184842,C111
RealWordRep_111L42MS3,ring,Test33,111L42MS3Test33ring,$w,289.8565186,948.4565064,2557.2299,3829.967199,1272.737299,C111
RealWordRep_111L42MS3,running,Test38,111L42MS3Test38running,$w,324.2811088,1535.096715,2341.230509,4192.055221,1850.824713,C111
RealWordRep_111L42MS3,wheel,Test42,111L42MS3Test42wheel,$r:w,347.9419137,1238.005446,2557.946439,3781.606613,1223.660174,C111
RealWordRep_111L42MS3,reading,Test46,111L42MS3Test46reading,$w,375.7747955,531.9147816,2201.159539,3896.680969,1695.52143,C111
RealWordRep_111L42MS3,window,Test48,111L42MS3Test48window,w,388.3888807,1174.481288,3049.043686,4097.836689,1048.793003,C111
RealWordRep_111L42MS3,waiting,Test49,111L42MS3Test49waiting,w,393.0882804,402.6054307,2026.039769,3438.917537,1412.877768,C111
RealWordRep_111L42MS3,watch,Test51,111L42MS3Test51watch,$other,412.9748368,1138.868501,2967.740377,4758.823313,1791.082936,C111
RealWordRep_111L42MS3,raisins,Test52,111L42MS3Test52raisins,$w,416.8369576,1301.950864,2494.139371,4261.401086,1767.261715,C111
RealWordRep_111L42MS3,rocking,Test55,111L42MS3Test55rocking,$w:r,433.7678044,1909.851661,3269.40065,4697.987971,1428.587321,C111
RealWordRep_111L42MS3,wind,Test69,111L42MS3Test69wind,w,506.3762912,284.9891598,1935.743446,3116.514797,1180.771351,C111
RealWordRep_111L42MS3,walk,Test73,111L42MS3Test73walk,w,524.0456919,1448.390403,3161.854397,4750.53139,1588.676993,C111
RealWordRep_111L42MS3,water,Test74,111L42MS3Test74water,w,527.9777517,1651.183282,3104.179571,4381.739791,1277.560221,C111
RealWordRep_111L42MS3,wet,Test75,111L42MS3Test75wet,w,537.2620513,490.309743,2209.471133,3435.171262,1225.700129,C111
RealWordRep_111L42MS3,red,Test78,111L42MS3Test78red,$w,566.5829335,924.975457,1978.630051,3658.866972,1680.236921,C111
RealWordRep_111L42MS3,rock,Test80,111L42MS3Test80rock,$w,574.8887852,1421.105841,2846.391904,5014.895422,2168.503517,C111
RealWordRep_111L42MS3,rabbit,Test87,111L42MS3Test87rabbit,$w,621.8076271,573.9820356,2071.509547,3437.062463,1365.552915,C111
RealWordRep_111L42MS3,web,Test90,111L42MS3Test90web,w,633.4989615,667.0100649,2842.457186,4278.786635,1436.329448,C111
RealWordRep_112L42FS3,wet,Test2,112L42FS3Test2wet,$hw,195.4978345,1319.848566,2222.891792,3092.852484,869.9606925,C112
RealWordRep_112L42FS3,red,Test5,112L42FS3Test5red,$w,250.4507596,609.239356,1498.498922,3225.282962,1726.78404,C112
RealWordRep_112L42FS3,rock,Test6,112L42FS3Test6rock,$other,271.8029732,1105.158196,1503.848913,3741.623208,2237.774294,C112
RealWordRep_112L42FS3,web,Test10,112L42FS3Test10web,MissingData,375.8865703,584.5246295,2395.928061,4094.555472,1698.62741,C112
RealWordRep_112L42FS3,rabbit,Test12,112L42FS3Test12rabbit,$w,410.7016633,770.2827829,1570.189636,3535.181566,1964.991929,C112
RealWordRep_112L42FS3,rocking,Test17,112L42FS3Test17rocking,$w,487.2815035,1014.166692,2118.118429,4183.035989,2064.91756,C112
RealWordRep_112L42FS3,reading,Test20,112L42FS3Test20reading,$w,527.273771,1499.891165,2410.235321,3718.31128,1308.075958,C112
RealWordRep_112L42FS3,wheel,Test32,112L42FS3Test32wheel,w,667.9043093,622.8497866,2525.87042,3549.970353,1024.099933,C112
RealWordRep_112L42FS3,window,Test34,112L42FS3Test34window,w,679.6295391,827.8682083,2441.777464,3941.165769,1499.388305,C112
RealWordRep_112L42FS3,rain,Test36,112L42FS3Test36rain,$w:r,688.3510845,846.9223688,1388.131066,3318.617321,1930.486255,C112
RealWordRep_112L42FS3,walk,Test41,112L42FS3Test41walk,w,727.691843,845.2856844,1692.263374,3355.155635,1662.892261,C112
RealWordRep_112L42FS3,running,Test45,112L42FS3Test45running,$w,863.7730075,579.4301301,1412.867555,3041.158338,1628.290783,C112
RealWordRep_112L42FS3,washer,Test49,112L42FS3Test49washer,w,881.6734629,677.4986842,1999.917939,3813.446235,1813.528296,C112
RealWordRep_112L42FS3,ring,Test55,112L42FS3Test55ring,$w,919.7924328,644.0962233,1581.557982,2992.152909,1410.594927,C112
RealWordRep_112L42FS3,watch,Test57,112L42FS3Test57watch,w,958.7762612,537.7284212,1615.499369,3744.241086,2128.741717,C112
RealWordRep_112L42FS3,water,Test66,112L42FS3Test66water,w,1103.309978,601.1466141,1298.086599,4314.993683,3016.907085,C112
RealWordRep_112L42FS3,wind,Test68,112L42FS3Test68wind,$other,1116.567621,1533.611054,2787.976287,4333.693131,1545.716845,C112
RealWordRep_112L42FS3,waiting,Test71,112L42FS3Test71waiting,w,1159.844978,841.0400216,1821.447111,3562.245335,1740.798224,C112
RealWordRep_112L42FS3,web,Test81,112L42FS3Test81web,w,1252.398852,543.6222973,1378.283481,3754.210327,2375.926846,C112
RealWordRep_112L42FS3,rock,Test82,112L42FS3Test82rock,$w,1268.459252,505.7130566,1665.8137,3301.705747,1635.892047,C112
RealWordRep_112L42FS3,rabbit,Test85,112L42FS3Test85rabbit,$other,1301.164213,1340.014819,2139.415233,3764.128873,1624.71364,C112
RealWordRep_112L42FS3,wet,Test88,112L42FS3Test88wet,w,1351.849366,635.6906179,1259.370411,3354.093816,2094.723405,C112
RealWordRep_112L42FS3,red,Test89,112L42FS3Test89red,$other,1356.231658,732.3316745,1613.868067,3747.331354,2133.463288,C112
RealWordRep_113L41FS3,rabbit,Test3,113L41FS3Test3rabbit,$other,226.1760706,591.8564728,1762.719475,3605.07137,1842.351895,C113
RealWordRep_113L41FS3,web,Test11,113L41FS3Test11web,w:$r,282.7025869,537.0103263,1418.100731,3475.334467,2057.233736,C113
RealWordRep_113L41FS3,red,Test13,113L41FS3Test13red,$w:r,289.1611225,708.8629372,1749.352999,3221.794172,1472.441173,C113
RealWordRep_113L41FS3,wet,Test15,113L41FS3Test15wet,$other,295.0940235,1185.274981,2852.535551,4149.516246,1296.980695,C113
RealWordRep_113L41FS3,rock,Test16,113L41FS3Test16rock,$w,297.6119055,913.5122452,2316.463281,3147.338641,830.8753595,C113
RealWordRep_113L41FS3,washer,Test18,113L41FS3Test18washer,w,310.9814837,1065.977071,2280.105444,3238.272414,958.1669695,C113
RealWordRep_113L41FS3,rain,Test25,113L41FS3Test25rain,r:$w,347.6333545,493.0029319,1783.635472,3262.455424,1478.819952,C113
RealWordRep_113L41FS3,wind,Test28,113L41FS3Test28wind,w:$r,359.3652455,489.0219572,1699.964494,3698.398299,1998.433805,C113
RealWordRep_113L41FS3,raisins,Test30,113L41FS3Test30raisins,$w,366.7881782,1561.093937,3236.32006,4533.26872,1296.948659,C113
RealWordRep_113L41FS3,wheel,Test34,113L41FS3Test34wheel,$other,432.1297538,430.2178096,2008.222774,3004.849647,996.6268733,C113
RealWordRep_113L41FS3,window,Test42,113L41FS3Test42window,w,546.1990658,536.6488849,2018.242562,2821.085692,802.8431295,C113
RealWordRep_113L41FS3,reading,Test44,113L41FS3Test44reading,$other,552.8964777,427.9140265,1736.053376,3250.856709,1514.803332,C113
RealWordRep_113L41FS3,running,Test45,113L41FS3Test45running,$w:r,556.3118144,509.8001407,1775.669607,2984.407337,1208.73773,C113
RealWordRep_113L41FS3,rocking,Test46,113L41FS3Test46rocking,r,559.9761911,376.1447528,1989.36245,3430.538718,1441.176267,C113
RealWordRep_113L41FS3,waiting,Test54,113L41FS3Test54waiting,$other,598.5057153,355.7541812,1819.86513,3566.46343,1746.598299,C113
RealWordRep_113L41FS3,watch,Test58,113L41FS3Test58watch,w,610.4155852,468.9605639,1870.387063,3630.899292,1760.512228,C113
RealWordRep_113L41FS3,water,Test61,113L41FS3Test61water,w,618.9053063,567.014166,1975.580474,3807.059511,1831.479037,C113
RealWordRep_113L41FS3,ring,Test64,113L41FS3Test64ring,$w:r,627.5999704,467.9816457,1604.424633,3046.430127,1442.005494,C113
RealWordRep_113L41FS3,walk,Test68,113L41FS3Test68walk,w,639.5179223,628.1007016,2271.669297,4383.597727,2111.92843,C113
RealWordRep_113L41FS3,wet,Test77,113L41FS3Test77wet,w,776.3258618,399.8594518,2107.383432,3705.533348,1598.149916,C113
RealWordRep_113L41FS3,red,Test82,113L41FS3Test82red,$w,795.0150797,824.2918592,2320.780031,3999.117031,1678.336999,C113
RealWordRep_113L41FS3,rock,Test83,113L41FS3Test83rock,$w,797.9973246,521.8538384,2408.163579,3486.168451,1078.004872,C113
RealWordRep_113L41FS3,web,Test89,113L41FS3Test89web,w,827.6057124,424.0339913,2291.661588,3420.045257,1128.383669,C113
RealWordRep_113L41FS3,rabbit,Test90,113L41FS3Test90rabbit,$w,833.8463854,466.3013181,2215.432464,3637.780101,1422.347638,C113
RealWordRep_114L42MS3,red,Test3,114L42MS3Test3red,$w:r,87.19814193,781.4941407,1480.264304,4027.824681,2547.560377,C114
RealWordRep_114L42MS3,web,Test8,114L42MS3Test8web,w:$r,127.2802182,845.262135,1566.086134,4143.621814,2577.53568,C114
RealWordRep_114L42MS3,wet,Test10,114L42MS3Test10wet,w,136.5025542,590.6339532,2171.096939,3790.701977,1619.605038,C114
RealWordRep_114L42MS3,rabbit,Test11,114L42MS3Test11rabbit,r:$w,140.4451346,659.9703765,1629.11063,3646.408733,2017.298102,C114
RealWordRep_114L42MS3,rock,Test15,114L42MS3Test15rock,$w,177.954661,904.3560905,1962.16315,3151.950112,1189.786963,C114
RealWordRep_114L42MS3,waiting,Test18,114L42MS3Test18waiting,w,191.8360281,642.6023821,2201.534263,3955.366839,1753.832576,C114
RealWordRep_114L42MS3,ring,Test20,114L42MS3Test20ring,$w,203.1582802,625.5327969,2126.767412,3491.292934,1364.525522,C114
RealWordRep_114L42MS3,rocking,Test22,114L42MS3Test22rocking,$w:r,211.4959274,1410.203971,2834.731284,4409.426066,1574.694781,C114
RealWordRep_114L42MS3,rain,Test24,114L42MS3Test24rain,$w:r,220.0879616,515.2084845,2149.988955,3996.91551,1846.926555,C114
RealWordRep_114L42MS3,window,Test27,114L42MS3Test27window,w,239.7500613,1381.497677,3218.514267,4299.31071,1080.796443,C114
RealWordRep_114L42MS3,raisins,Test28,114L42MS3Test28raisins,$w,244.1464104,1911.369649,3182.652512,4105.013109,922.3605963,C114
RealWordRep_114L42MS3,washer,Test35,114L42MS3Test35washer,w,389.2208317,1399.51644,3015.478265,3875.883868,860.4056026,C114
RealWordRep_114L42MS3,water,Test37,114L42MS3Test37water,w,402.4953276,562.9746376,1950.231051,3553.230098,1602.999047,C114
RealWordRep_114L42MS3,walk,Test39,114L42MS3Test39walk,w,411.8883454,508.4174406,2139.170007,3410.780869,1271.610862,C114
RealWordRep_114L42MS3,reading,Test45,114L42MS3Test45reading,r:$w,437.634062,509.4123327,1881.031451,3110.118402,1229.086951,C114
RealWordRep_114L42MS3,watch,Test47,114L42MS3Test47watch,w:$r,445.4938505,741.5457415,1424.604036,3600.919665,2176.315629,C114
RealWordRep_114L42MS3,running,Test48,114L42MS3Test48running,$w,453.0985659,641.9052533,1879.141261,2838.611572,959.4703116,C114
RealWordRep_114L42MS3,wind,Test50,114L42MS3Test50wind,w,464.8432526,407.8622782,2789.743903,3859.721135,1069.977232,C114
RealWordRep_114L42MS3,wheel,Test57,114L42MS3Test57wheel,w,505.2213112,472.2115208,2012.492254,3882.44011,1869.947856,C114
RealWordRep_114L42MS3,red,Test75,114L42MS3Test75red,$w,641.2424789,553.8376705,2041.346892,3500.206829,1458.859937,C114
RealWordRep_114L42MS3,wet,Test78,114L42MS3Test78wet,w,652.6304739,582.1945408,1436.864992,3987.363768,2550.498776,C114
RealWordRep_114L42MS3,rock,Test79,114L42MS3Test79rock,$w,663.3406995,633.4872884,736.371324,2873.820609,2137.449285,C114
RealWordRep_114L42MS3,rabbit,Test81,114L42MS3Test81rabbit,$w:r,671.2762063,811.0480667,2217.713625,4011.762234,1794.048609,C114
RealWordRep_114L42MS3,web,Test84,114L42MS3Test84web,w,687.7042855,678.9675107,2300.634367,3441.701977,1141.06761,C114
RealWordRep_117L42FS3,rabbit,Test3,117L42FS3Test3rabbit,r:$w,91.80213204,376.8022873,1520.402973,3487.908018,1967.505045,C117
RealWordRep_117L42FS3,wet,Test5,117L42FS3Test5wet,w:$r,126.864167,1231.100088,1923.146542,3237.071719,1313.925177,C117
RealWordRep_117L42FS3,rock,Test7,117L42FS3Test7rock,r,145.7218214,719.7598837,2342.510586,3990.893239,1648.382653,C117
RealWordRep_117L42FS3,red,Test9,117L42FS3Test9red,r,161.7974949,807.9582619,2509.35656,3600.325638,1090.969077,C117
RealWordRep_117L42FS3,web,Test12,117L42FS3Test12web,$r:w,185.7472976,466.3166883,1971.374691,3612.796594,1641.421903,C117
RealWordRep_117L42FS3,washer,Test17,117L42FS3Test17washer,w,247.4237392,291.9277656,2123.745081,4012.782554,1889.037473,C117
RealWordRep_117L42FS3,raisins,Test20,117L42FS3Test20raisins,r,271.5089234,1603.281546,2897.09309,4703.090535,1805.997445,C117
RealWordRep_117L42FS3,rocking,Test26,117L42FS3Test26rocking,r,335.8254883,270.3559584,1626.261936,3347.717093,1721.455157,C117
RealWordRep_117L42FS3,water,Test32,117L42FS3Test32water,w,384.5911449,516.8503055,1786.435923,3563.125014,1776.689091,C117
